file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,annotation,modification,usi
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1884,6.863611208,254031.2262,414.2157436,2,-486.1965129,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1885,6.865895941,300426.7172,604.2085133,2,-106.2109735,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1886,6.868183683,127416.5184,560.7086442,2,-193.2107117,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1887,6.870473984,169995.6444,597.2141395,2,-120.199721,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1889,6.875248689,122030.4434,610.1830865,2,-94.26182708,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1890,6.877606725,149060.6745,560.7092623,2,-193.2094753,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1892,6.882400836,280375.7368,405.5218727,3,-98.06238179,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1894,6.887294356,320638.2346,564.2099732,2,-186.2080535,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1896,6.892141865,287976.5084,543.257906,2,-228.1121879,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1897,6.894491432,742426.4777,521.2448924,2,-272.1382152,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1900,6.903175569,483847.615,607.7795621,2,-99.06887586,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1902,6.908188713,181818.5055,568.7115521,2,-177.2048958,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1912,6.943883586,575565.3558,543.2579003,2,-228.1121994,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1919,6.968151177,248177.0884,548.735494,2,-217.1570121,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1923,6.98087645,945562.4817,536.2502161,2,-242.1275677,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1924,6.983258095,138961.1851,469.1911294,2,-376.2457411,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1929,6.999768494,235168.2823,407.2018378,2,-500.2243243,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1931,7.00474045,1235081.909,429.1967411,2,-456.2345178,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1932,7.007092119,63326.50061,457.7074541,2,-399.2130918,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1933,7.009372112,783960.8508,536.2501463,2,-242.1277074,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1936,7.01818356,359301.2022,493.2260869,2,-328.1758262,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1938,7.023165742,201170.704,469.7312098,2,-375.1655804,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1941,7.032107345,213108.6906,571.7686519,2,-171.0906963,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1943,7.037078295,158566.6059,637.2792898,2,-40.0694203,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1945,7.042074827,347099.1168,565.252843,2,-184.122314,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1948,7.05098232,134789.4084,472.7127801,2,-369.2024398,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1950,7.056685045,871316.5554,521.7370477,2,-271.1539045,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1954,7.069432952,1461665.303,536.7424118,2,-241.1431764,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1956,7.07441965,226972.54,501.223408,2,-312.181184,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1958,7.079403989,176959.6871,528.2710066,2,-258.0859868,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1960,7.084377669,960554.924,565.2527727,2,-184.1224547,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1961,7.086810287,147861.1472,585.2441444,2,-144.1397113,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1963,7.091733909,168501.6273,584.2275188,2,-146.1729625,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1966,7.100730538,319086.808,442.1802446,2,-430.2675109,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1967,7.103082719,79588.8526,555.7155514,2,-203.1968972,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1968,7.105367032,237431.5536,415.035971,2,-484.556058,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1969,7.107646932,94672.40677,746.1907294,2,177.7534589,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1971,7.112549037,437219.7591,571.7686322,2,-171.0907356,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1973,7.117562104,172705.0105,600.7713849,2,-113.0852303,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1976,7.126514717,169294.8461,543.7504521,2,-227.1270959,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1979,7.135419156,816620.9866,572.2845046,2,-170.0589908,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1980,7.137778007,86106.02307,820.2095856,2,325.7911712,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1982,7.142771667,415802.4614,442.2288089,2,-430.1703822,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1984,7.147762834,161560.319,508.2551138,2,-298.1177724,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1987,7.156619395,361757.6372,414.707339,2,-485.2133221,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1989,7.161594281,344373.7011,415.0359722,3,-69.52008353,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1992,7.170545693,116608.9488,557.2552739,2,-200.1174522,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1993,7.172898847,164520.6574,591.2584737,2,-132.1110526,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,1996,7.181640011,1389514.337,572.284516,2,-170.0589679,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2000,7.194104535,105907.0139,421.7153818,2,-471.1972363,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2001,7.196455797,299485.4191,414.3148388,2,-485.9983224,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2003,7.201241523,607123.6823,413.4993243,3,-74.13002721,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2004,7.203599845,777196.9154,619.7455914,2,-75.13681719,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2005,7.205883102,642147.2552,612.7510494,2,-89.1259012,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2006,7.208164017,400392.5663,649.7320428,2,-15.16391442,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2008,7.212858146,593562.6311,633.2328416,2,-48.16231688,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2009,7.215207957,1563909.42,668.7299755,2,22.83195108,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2010,7.217496323,339993.8087,627.2287598,4,1194.287039,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2011,7.219856358,532662.5439,639.7331394,2,-35.16172114,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2012,7.222138409,1284049.715,411.5285362,3,-80.04239129,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2013,7.224419906,651366.7549,622.7301646,2,-69.16767072,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2014,7.226699506,506568.5905,408.8364956,3,-88.11851313,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2015,7.228980257,110895.4251,576.2286725,2,-162.170655,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2016,7.231260357,810967.441,419.8244677,2,-474.9790645,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2017,7.233549554,216964.0362,564.6994629,2,-185.2290742,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2019,7.238238803,1530499.08,629.2313333,2,-56.16533331,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2020,7.240586576,1647577.145,668.7304586,2,22.83291725,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2021,7.242865852,394624.9727,661.7394674,2,8.85093473,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2023,7.247549706,1412648.758,629.2313434,2,-56.16531311,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2024,7.24989592,1028361.505,611.7614741,2,-91.10505187,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2025,7.252261291,2806677.62,446.1466023,3,23.81180677,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2027,7.256947489,261162.0698,621.739502,2,-71.14899609,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2029,7.261710319,679348.7684,478.7370702,2,-357.1538595,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2030,7.264063036,247731.6059,591.7677329,2,-131.0925341,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2032,7.268759169,542585.642,633.2325617,2,-48.16287655,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2033,7.271106175,165849.9079,678.215332,3,720.0179961,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2034,7.273386786,333236.1267,625.2310851,2,-64.16582971,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2036,7.278090862,1297502.301,413.3621949,2,-487.9036101,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2038,7.282890953,313029.7403,608.7681444,2,-97.09171123,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2039,7.285492534,135004.5216,586.2719244,2,-142.0841512,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2040,7.287767331,363133.769,415.4887182,3,-68.16184541,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2041,7.290054657,226742.8455,572.2849412,2,-170.0581176,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2043,7.294768044,200386.9357,639.7330969,2,-35.16180619,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2044,7.297116056,567954.1125,536.1650225,2,-242.297955,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2045,7.299413073,108636.0409,631.7288208,4,1212.287283,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2046,7.301695412,88184.98871,422.4912919,2,-469.6454163,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2047,7.303976275,107021.7019,616.7666293,2,-81.09474137,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2048,7.306257851,5823708.706,601.8029499,2,-111.0221002,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2049,7.308467701,59768.612,586.7722778,6,2206.005667,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2050,7.310750212,173164.0872,485.7445446,2,-343.1389107,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2052,7.315598714,237675.2946,585.7664253,2,-143.0951494,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2054,7.320493743,334367.8271,450.7175887,2,-413.1928225,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2055,7.322847313,392679.2026,414.7073985,2,-485.2132029,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2056,7.325136254,220320.131,434.8816893,2,-444.8646213,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2057,7.327417594,276142.8968,435.7124584,2,-443.2030832,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2058,7.329710617,480025.1902,460.8917598,3,68.04727942,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2059,7.331990141,66100.21216,636.2911541,2,-42.04569188,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2060,7.334272109,107116.0045,426.1472869,3,-36.18613944,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2062,7.339089818,226017.2981,416.8595392,2,-480.9089216,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2064,7.343972735,136149.0505,454.2380518,3,48.08615532,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2065,7.346323145,132924.2084,684.2016988,2,53.77539752,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2067,7.351178477,64112.15265,674.2888953,2,33.94979065,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2068,7.353699036,94370.65887,426.1480188,3,-36.18394346,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2070,7.358626087,582932.0315,435.7121692,2,-443.2036617,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2071,7.360980125,256741.7238,608.7677031,2,-97.09259385,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2072,7.363268266,95469.84283,501.2241602,2,-312.1796795,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2074,7.368183873,480912.308,607.7603043,2,-99.10739149,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2076,7.373228477,486895.4312,442.7198012,2,-429.1883976,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2077,7.375584082,150295.9737,507.2040379,2,-300.2199242,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2080,7.384379974,161982.7436,572.776769,2,-169.074462,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2082,7.389439608,811046.6511,431.2235026,2,-452.1809947,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2085,7.398457969,643124.8907,592.7919105,2,-129.044179,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2086,7.400844512,442516.3074,461.3611243,2,-391.9057513,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2088,7.40584975,513686.3334,536.741631,2,-241.1447381,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2091,7.414801954,147325.8599,557.7478689,3,358.6156068,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2092,7.417155105,272496.5451,454.6992868,2,-405.2294265,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2094,7.422117578,641073.9613,461.6938787,2,-391.2402425,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2095,7.424473031,170453.0214,471.1794317,2,-372.2691365,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2097,7.429373477,233160.8368,471.1797677,2,-372.2684647,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2099,7.434300569,148168.0005,481.6814438,2,-351.2651123,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2101,7.439150402,274925.6177,507.7391852,2,-299.1496296,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2103,7.444085539,171105.9071,620.239551,2,-74.14889802,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2104,7.446436518,913024.5534,459.5699973,3,64.08199203,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2106,7.451315747,114191.2107,650.2252485,2,-14.17750292,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2108,7.456267106,208671.0747,613.2435461,2,-88.14090776,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2110,7.461299871,331297.0371,413.2656187,2,-488.0967626,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2114,7.474299598,221477.5195,550.2654548,2,-214.0970903,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2116,7.479393898,271383.6031,506.7492418,2,-301.1295164,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2117,7.481755419,156002.0745,479.228307,2,-356.171386,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2118,7.484036747,158566.9649,406.2355324,2,-502.1569352,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2121,7.49300145,339282.436,507.7388921,2,-299.1502158,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2122,7.495354966,195992.3411,486.2361179,2,-342.1557642,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2125,7.504409148,224951.8735,411.171176,2,-492.2856481,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2126,7.506765273,761468.1735,600.7708224,2,-113.0863553,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2127,7.50904835,652532.5022,593.2842381,2,-128.0595238,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2129,7.51398024,255513.4697,415.1990604,2,-484.2298793,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2130,7.516331078,74501.5188,514.2522609,2,-286.1234782,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2131,7.518706633,179097.7693,421.8872004,3,-48.96639875,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2133,7.523628624,86896.04868,665.2925962,2,15.95719247,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2134,7.525982616,127319.6944,404.6857251,2,-505.2565498,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2135,7.52829105,698259.667,600.771013,2,-113.0859739,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2137,7.533265367,380912.6473,411.6801765,2,-491.267647,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2138,7.535620167,254287.1982,421.1663273,2,-472.2953453,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2140,7.540547055,982589.366,442.7205018,2,-429.1869964,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2141,7.542907259,262790.1003,421.166321,2,-472.2953581,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2143,7.547845293,159268.4591,614.2943952,2,-86.03920963,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2145,7.553002587,90785.88269,425.167968,2,-464.292064,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2146,7.555350285,316171.7421,415.1990623,2,-484.2298753,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,2148,7.560308505,294463.2852,536.7424537,2,-241.1430926,,,,
